@relation web_shells

@attribute file_size		    REAL
@attribute IoC      		    REAL
@attribute entropy  		    REAL
@attribute nasty_sig_count      REAL
@attribute sup_nasty_sig_count  REAL
@attribute eval_uses      		REAL
@attribute compression_ratio  	REAL
@attribute longest_word_len  	REAL
@attribute class	            {0, 1}

@data
742,0.04333766201,5.154943971,0,0,0,0.6967654987,25,1
678,0.03588624114,5.335701021,0,0,0,0.7212389381,90,1
779,0.056957869,5.090103829,0,0,0,0.6957637997,81,1
762,0.04037028223,5.182104754,0,0,0,0.6955380577,89,1
28196,0.02751125078,5.586568399,22,0,0,0.2993332388,254,1
762,0.05827047572,5.050119202,0,0,0,0.6916010499,89,1
79753,0.02978461293,5.692844091,27,0,3,0.2845410204,1128,1
166987,0.03694498613,5.403529714,0,0,0,0.2692245504,103,1
34391,0.0321408112,5.481201669,1,0,0,0.1917362101,118,1
705,0.03607350097,5.301599489,0,0,0,0.7120567376,72,1
13831,0.03012890112,5.415216258,12,0,0,0.3458173668,91,1
8101,0.03707153971,5.473883418,11,0,0,0.2451549191,416,1
103794,0.02681248748,6.053842024,22,0,1,0.2526928339,126,1
698,0.03626265658,5.306898872,0,0,0,0.723495702,74,1
16304,0.02638100648,5.631807925,4,0,2,0.2665603533,416,1
749,0.03898959754,5.245517165,0,0,0,0.6929238985,114,1
122250,0.03324763215,5.605739028,35,0,0,0.2262903885,105,1
15272,0.04570762744,5.503594099,0,0,0,0.2266893662,89,1
17536,0.03471851917,5.393136239,30,0,0,0.315522354,100,1
759,0.04132294611,5.17204472,0,0,0,0.6785243742,102,1
752,0.04572626569,5.130603701,0,0,0,0.6795212766,104,1
769,0.03903540854,5.249636605,0,0,0,0.6957087126,93,1
675,0.03535773162,5.348155735,0,0,0,0.717037037,100,1
65652,0.01562037775,6.002105654,2,0,0,0.7579967099,65613,1
53740,0.03411775989,5.513434902,7,0,0,0.2548567175,174,1
769,0.04075232987,5.17678136,0,0,0,0.6827048114,92,1
46854,0.03054301894,5.390426003,43,0,0,0.305779656,98,1
762,0.04061515964,5.171972394,0,0,0,0.688976378,93,1
34715,0.01553080599,6.006737069,2,0,0,0.761947285,34231,1
769,0.04096228869,5.195666304,0,0,0,0.6905071521,91,1
122250,0.03324763215,5.605739028,35,0,0,0.2262903885,105,1
779,0.03941510935,5.222145881,0,0,0,0.6867779204,84,1
752,0.04395203558,5.123214103,0,0,0,0.6861702128,25,1
12817,0.02827395868,5.686616466,15,0,1,0.3194975423,91,1
698,0.03633254266,5.287668602,0,0,0,0.7163323782,75,1
81159,0.02764924278,5.779398885,33,0,0,0.2615729617,8867,1
742,0.04035124095,5.211677837,0,0,0,0.6859838275,112,1
19611,0.2399395941,4.06551552,44,0,0,0.3670389067,83,1
742,0.03990746096,5.212087939,0,0,0,0.6940700809,116,1
759,0.04296029006,5.204266845,0,0,0,0.6943346509,103,1
779,0.03866931106,5.248147036,0,0,0,0.7008985879,80,1
3955,0.05574242857,5.45303076,4,0,0,0.3686472819,39,1
675,0.03570941862,5.338493542,0,0,0,0.7214814815,101,1
2202,0.03997950301,5.382901093,2,0,0,0.4232515895,79,1
38237,0.01558090419,6.006208703,2,0,0,0.7603629992,38091,1
5164,0.04993426534,5.597341275,13,0,0,0.355925639,56,1
25066,0.01559289659,6.004458893,1,0,0,0.7587967765,25054,1
762,0.04972046037,5.067745316,0,0,0,0.686351706,87,1
698,0.03587211669,5.314276595,0,0,0,0.7148997135,72,1
2800,0.03925636707,5.571982562,2,0,0,0.4121428571,64,1
752,0.03935532765,5.225986803,0,0,0,0.6928191489,106,1
752,0.04345624274,5.17762784,0,0,0,0.6888297872,107,1
752,0.05583335694,5.013770235,0,0,0,0.6795212766,102,1
3924,0.03636308833,5.338202403,0,0,0,0.3200815494,46,1
11627,0.03286974292,5.438519474,7,0,0,0.3220091167,93,1
344132,0.01686886644,6.138219713,90,0,1,0.2894063906,64235,1
698,0.03673541539,5.252231719,0,0,0,0.7091690544,70,1
520,0.02831628872,5.374346463,3,0,0,0.6480769231,51,1
759,0.04145156973,5.201057535,0,0,0,0.6930171278,101,1
742,0.04064588176,5.182319652,0,0,0,0.6846361186,116,1
663,0.03068538594,5.370457928,0,0,0,0.5550527903,62,1
5512,0.04778416514,5.611432728,12,0,0,0.3436139332,43,1
15878,0.02710564604,5.598044311,4,0,2,0.2648318428,129,1
759,0.03981422577,5.239902911,0,0,0,0.7022397892,105,1
779,0.05318597767,5.097640549,0,0,0,0.6880616175,86,1
769,0.03809059384,5.291086038,1,0,0,0.6853055917,93,1
53629,0.02648483082,5.432473557,32,0,1,0.3364597513,490,1
61563,0.01549613087,6.019241258,2,0,0,0.7605704725,40,1
769,0.04759292371,5.111229303,0,0,0,0.6814044213,90,1
759,0.03870180525,5.281980228,0,0,0,0.7075098814,104,1
63798,0.03063373378,5.421785039,61,0,0,0.3106210226,661,1
678,0.0367533322,5.267842574,0,0,0,0.7197640118,90,1
685,0.03708114569,5.27145894,0,0,0,0.7197080292,90,1
37240,0.04273693781,5.501319664,11,0,0,0.2593447905,89,1
227649,0.02405823619,5.985197864,143,0,3,0.3599093341,31483,1
128967,0.03427994991,5.199889074,25,0,0,0.2455666954,105,1
46553,0.03029016109,5.495768506,32,0,1,0.2349150431,135,1
762,0.04638529908,5.130586744,0,0,0,0.688976378,91,1
749,0.0426415256,5.155154681,0,0,0,0.6875834446,114,1
742,0.04265380432,5.18112275,0,0,0,0.6954177898,116,1
772,0.0399588718,5.192442954,0,0,0,0.6904145078,81,1
37240,0.04273693781,5.501319664,11,0,0,0.2593447905,89,1
752,0.04704719948,5.064277272,0,0,0,0.6821808511,105,1
779,0.03811491234,5.267575588,0,0,0,0.6893453145,83,1
161917,0.03088038205,5.715670273,87,0,3,0.2704039724,422,1
675,0.03548521816,5.331001119,0,0,0,0.7214814815,101,1
742,0.04014026358,5.209059725,0,0,0,0.7061994609,116,1
2976,0.03745911268,5.069965851,5,0,0,0.2916666667,70,1
668,0.03641293126,5.270976204,0,0,0,0.7185628743,101,1
752,0.0416253506,5.184570325,0,0,0,0.7007978723,106,1
70,0.0231884058,4.928196191,1,0,0,1.014285714,26,1
698,0.03632432077,5.30923615,0,0,0,0.7263610315,72,1
78095,0.03000199474,5.690326747,26,0,3,0.2817722005,1128,1
88626,0.02701467607,5.852366725,22,0,1,0.2572157155,126,1
17536,0.03471851917,5.393136239,30,0,0,0.315522354,100,1
77524,0.03007064561,5.69109421,26,0,3,0.2818353026,1128,1
8998,0.02824657934,5.654167847,10,0,0,0.3450766837,108,1
752,0.04263818455,5.154816107,0,0,0,0.6981382979,107,1
752,0.03910388985,5.240193199,0,0,0,0.6994680851,107,1
189,0.01846223123,5.643859717,2,0,0,0.9470899471,182,1
742,0.03888531197,5.269947905,0,0,0,0.6940700809,114,1
1456,0.04723575394,5.16288609,0,0,0,0.6490384615,118,1
759,0.04648179628,5.082757694,0,0,0,0.6837944664,104,1
705,0.03599693746,5.297721571,0,0,0,0.7191489362,75,1
2199,0.03519212173,4.396773349,9,0,0,0.4911323329,71,1
11060,0.03292609245,5.502830945,28,0,0,0.3834538879,131,1
133225,0.03410750653,5.537171968,97,0,2,0.2412385063,422,1
135052,0.02699350231,5.84884326,40,0,3,0.3003954033,614,1
749,0.04468703369,5.121654841,0,0,0,0.6849132176,116,1
66032,0.03373318594,5.632067861,21,0,3,0.2790616671,784,1
779,0.03966590877,5.213342936,0,0,0,0.6919127086,80,1
695,0.03612879149,5.295225345,0,0,0,0.7151079137,79,1
2677,0.06210614912,5.732063779,0,0,0,0.4161374673,103,1
66125,0.03347363715,5.641328806,20,0,3,0.2810132325,784,1
81299,0.02753846787,5.785294143,41,0,0,0.2627953603,8867,1
193,0.02784974093,5.43783476,0,0,0,0.9015544041,47,1
6331,0.04319261549,5.487670594,3,0,0,0.4259990523,91,1
103564,0.02664329527,5.916172332,33,0,1,0.2587675254,455,1
762,0.04141532243,5.196646846,0,0,0,0.6902887139,88,1
742,0.03959826999,5.204136803,0,0,0,0.6900269542,115,1
7180,0.03525762428,5.377073025,0,0,0,0.2661559889,91,1
769,0.03916747941,5.227044217,0,0,0,0.6970091027,91,1
752,0.03952531377,5.225538757,0,0,0,0.6901595745,101,1
98937,0.02304505669,6.021283952,22,0,1,0.2368881207,126,1
762,0.04322948462,5.184426171,0,0,0,0.6968503937,91,1
769,0.03929955028,5.211912073,0,0,0,0.7022106632,92,1
742,0.0646936645,4.944143122,0,0,0,0.679245283,114,1
705,0.03586395874,5.312443401,0,0,0,0.7177304965,72,1
99550,0.01559301238,6.010646939,1,0,0,0.7581014566,99213,1
779,0.04580059466,5.151968687,0,0,0,0.6931964056,84,1
742,0.04517825769,5.1231571,0,0,0,0.692722372,116,1
668,0.03668225767,5.312957699,0,0,0,0.7290419162,101,1
4469,0.0482446168,5.620300264,3,0,0,0.422465876,124,1
85665,0.0267499968,5.728792128,29,0,1,0.2989552326,812,1
688,0.03600081243,5.300789603,0,0,0,0.7122093023,78,1
54,0.01257861635,5.095660549,1,0,0,1.148148148,47,1
36951,0.01559128393,6.001621751,2,0,0,0.7640388623,36641,1
35152,0.02506448682,5.692669106,12,0,0,0.2880632681,1046,1
150555,0.02896888361,5.785083332,65,0,2,0.2840822291,422,1
772,0.04136677352,5.172499742,0,0,0,0.689119171,86,1
749,0.0390645638,5.234917319,0,0,0,0.6902536716,116,1
742,0.0402493898,5.17577752,0,0,0,0.6886792453,118,1
749,0.04158128842,5.204944923,0,0,0,0.6889185581,31,1
752,0.03907201745,5.235443501,0,0,0,0.6968085106,105,1
46934,0.0374987101,5.400831442,84,0,3,0.2264243406,135,1
742,0.0386561469,5.285021769,0,0,0,0.7102425876,114,1
695,0.03619098957,5.299031232,0,0,0,0.709352518,79,1
46934,0.0374987101,5.400831442,84,0,3,0.2264243406,135,1
759,0.04266480336,5.167143068,0,0,0,0.6890645586,107,1
759,0.0389103841,5.25589484,0,0,0,0.69828722,106,1
1459,0.04747600391,5.170566338,0,0,0,0.644276902,108,1
6331,0.04319261549,5.487670594,3,0,0,0.4259990523,91,1
5164,0.04993426534,5.597341275,13,0,0,0.355925639,56,1
7180,0.03525762428,5.377073025,0,0,0,0.2661559889,91,1
759,0.04173662749,5.168548076,0,0,0,0.6943346509,104,1
759,0.04517817848,5.082798489,0,0,0,0.6798418972,107,1
749,0.04755003106,5.097537545,0,0,0,0.6822429907,115,1
752,0.04030087543,5.226458945,0,0,0,0.7034574468,107,1
93545,0.01556432642,6.012528576,2,0,0,0.754941472,93119,1
742,0.04217364893,5.1781413,0,0,0,0.7008086253,118,1
769,0.04126368119,5.205243475,0,0,0,0.6983094928,86,1
110080,0.01560511421,6.008625694,1,0,0,0.7580577762,109849,1
688,0.03702904438,5.255542996,0,0,0,0.7165697674,77,1
769,0.03852067078,5.234540831,0,0,0,0.6983094928,91,1
392,0.02892896289,5.245318555,2,0,0,0.6198979592,55,1
668,0.03666879135,5.267675377,0,0,0,0.7110778443,101,1
695,0.03619098957,5.307459804,0,0,0,0.7208633094,79,1
114054,0.02896659561,5.635544023,111,0,3,0.2584126817,135,1
99242,0.02676460442,5.605212613,87,0,0,0.2352733722,333,1
749,0.03976424895,5.240809577,0,0,0,0.6875834446,112,1
1049,0.03998267508,4.999216432,1,0,0,0.5795996187,55,1
145,0.02863984674,5.233911133,0,0,0,0.9103448276,45,1
44342,0.01558010725,6.006408477,2,0,0,0.7581074376,44223,1
74670,0.03005687096,5.484082186,30,0,0,0.2897817062,153,1
130394,0.02532967969,5.842189744,27,0,3,0.3192018038,386,1
284,0.02371859296,4.859314242,0,0,0,0.8873239437,61,1
2455,0.03474405642,5.404414296,3,0,0,0.3788187373,60,1
411,0.02514117738,4.924547122,1,0,0,0.9172749392,74,1
502,0.03471474479,5.276877626,0,0,0,0.6553784861,77,1
695,0.03657661767,5.24517479,0,0,0,0.7035971223,79,1
76,0.01824561404,5.218219624,1,0,0,1.105263158,41,1
688,0.03646203581,5.280806932,0,0,0,0.7165697674,79,1
111446,0.02240747384,5.913763251,66,0,1,0.3032320586,5034,1
685,0.036936014,5.253055754,0,0,0,0.7080291971,93,1
762,0.04530921808,5.101840414,0,0,0,0.6797900262,91,1
752,0.04322605321,5.173405829,0,0,0,0.6941489362,105,1
678,0.03586881217,5.311688209,0,0,0,0.7241887906,92,1
742,0.04708069157,5.104076173,0,0,0,0.6859838275,113,1
24678,0.04591166481,5.397233514,0,0,0,0.1172299214,61,1
9622,0.02419733249,5.826902382,5,0,0,0.33402619,1315,1
34754,0.05451669982,5.250344522,13,0,0,0.3372561432,416,1
779,0.04109150549,5.195628542,0,0,0,0.6854942234,83,1
520,0.02831628872,5.374346463,3,0,0,0.6480769231,51,1
695,0.03616611034,5.302286945,0,0,0,0.7179856115,78,1
698,0.03622565806,5.296808886,0,0,0,0.7191977077,76,1
759,0.04679466455,5.074852817,0,0,0,0.6903820817,103,1
280,0.02680491551,5.360347594,0,0,0,0.7714285714,29,1
769,0.04233040746,5.162207795,0,0,0,0.6918075423,85,1
678,0.03666183013,5.277358172,0,0,0,0.7138643068,93,1
779,0.0547369741,5.042696741,0,0,0,0.6867779204,81,1
668,0.03627377928,5.280130699,0,0,0,0.7170658683,101,1
769,0.04332940507,5.176295487,0,0,0,0.6944083225,89,1
1340,0.03640498033,5.095150119,8,0,0,0.4253731343,63,1
749,0.05096278103,5.062405935,0,0,0,0.6849132176,114,1
15663,0.05738391365,5.427893533,65,0,0,0.3628295984,66,1
9478,0.07750551123,5.727010808,11,0,0,0.305971724,62,1
752,0.04102331643,5.172162207,0,0,0,0.6914893617,104,1
752,0.03994673768,5.224022944,0,0,0,0.6914893617,105,1
226465,0.0310809631,5.587799985,95,0,2,0.2197911377,2229,1
779,0.04281410153,5.177901598,0,0,0,0.6893453145,80,1
13466,0.04269790005,5.726388353,4,0,0,0.3003118966,416,1
769,0.0461062798,5.08840985,0,0,0,0.6840052016,90,1
44342,0.01558019371,6.006404518,2,0,0,0.7581074376,44223,1
762,0.04848572641,5.069169071,0,0,0,0.688976378,86,1
742,0.0406495193,5.181137806,0,0,0,0.7021563342,117,1
23327,0.01559906751,6.007194197,2,0,0,0.7592918078,23271,1
164317,0.03338864594,5.735109298,104,0,3,0.2748346185,422,1
769,0.04533078674,5.175962901,0,0,0,0.6957087126,90,1
759,0.03949440487,5.221150737,0,0,0,0.6930171278,107,1
24678,0.04591166481,5.397233514,0,0,0,0.1172299214,61,1
742,0.04825925481,5.096890351,0,0,0,0.692722372,119,1
56135,0.03594245556,5.629103048,25,0,0,0.2191858912,110,1
695,0.0360873261,5.305772855,0,0,0,0.7136690647,80,1
291,0.05844294348,4.818463141,1,0,1,0.560137457,20,1
70620,0.01550517021,6.018655813,2,0,0,0.7609034268,40,1
109547,0.01560150808,6.008698835,1,0,0,0.7580673136,109317,1
76,0.01824561404,5.218219624,1,0,0,1.105263158,41,1
675,0.03618419607,5.301294507,0,0,0,0.7214814815,100,1
4960,0.03370998379,5.5803602,10,0,0,0.4590725806,62,1
705,0.03593649259,5.313560952,0,0,0,0.7120567376,71,1
53853,0.01557342726,6.017037032,3,0,0,0.758175032,53501,1
749,0.04043537551,5.220943079,0,0,0,0.6982643525,114,1
5121,0.04318278901,5.28470351,4,0,0,0.3009177895,453,1
759,0.03930668391,5.221219204,0,0,0,0.69828722,105,1
10421,0.03946668666,5.49472924,1,0,0,0.2902792438,167,1
759,0.03872613945,5.265064695,0,0,0,0.6996047431,105,1
56135,0.03594245556,5.629103048,25,0,0,0.2191858912,110,1
749,0.04016763885,5.208927266,0,0,0,0.6902536716,114,1
68300,0.01515475372,6.065204689,3,0,0,0.7375988287,64979,1
769,0.04513098721,5.101870864,0,0,0,0.677503251,87,1
769,0.04082683138,5.197034709,0,0,0,0.6957087126,85,1
742,0.04149706632,5.182170468,0,0,0,0.6967654987,116,1
25944,0.1608274908,5.637720749,15,0,0,0.2333487512,66,1
70620,0.01550517021,6.018655813,2,0,0,0.7609034268,40,1
762,0.04544717718,5.122183914,0,0,0,0.688976378,89,1
772,0.04285867892,5.168299615,0,0,0,0.6904145078,84,1
742,0.0400093121,5.221419644,0,0,0,0.6994609164,114,1
32,0.01008064516,4.6875,0,0,0,1.25,23,1
16114,0.05541162179,5.48819236,65,0,0,0.3668859377,91,1
62716,0.02889813566,5.626027298,0,0,0,0.2105363862,177,1
31218,0.01543135092,6.027744952,4,0,0,0.7602985457,114,1
72804,0.08254846416,5.681656657,25,0,2,0.2480083512,1128,1
73282,0.01551483739,6.027338466,2,0,0,0.7552332087,71824,1
759,0.0424527482,5.146644578,0,0,0,0.6903820817,99,1
705,0.03573098001,5.301125625,0,0,0,0.7106382979,76,1
685,0.03658172194,5.279801751,0,0,0,0.7211678832,91,1
15878,0.02710564604,5.598044311,4,0,2,0.2648318428,129,1
5306,0.02874536429,5.637486764,2,0,0,0.3782510366,55,1
769,0.04486684547,5.139364338,0,0,0,0.6918075423,87,1
759,0.04177486694,5.170510446,0,0,0,0.6811594203,104,1
243,0.05084515186,4.803816966,1,0,1,0.6131687243,232,1
772,0.04787201871,5.106876954,0,0,0,0.6917098446,88,1
1340,0.03640498033,5.095150119,8,0,0,0.4253731343,63,1
698,0.03670663877,5.308966324,0,0,0,0.7249283668,73,1
34501,0.03209720701,5.477911906,1,0,0,0.194863917,118,1
17887,0.03020318612,5.827624241,9,0,0,0.3753564041,103,1
678,0.03668797358,5.260524164,0,0,0,0.7182890855,90,1
742,0.03996929915,5.173900754,0,0,0,0.6873315364,114,1
762,0.04366750477,5.168648232,0,0,0,0.6955380577,93,1
95104,0.0288268398,5.454992667,68,0,0,0.3160119448,2095,1
227684,0.02810844683,5.552333142,91,0,0,0.1635644138,1529,1
695,0.03545705223,5.344466048,0,0,0,0.7165467626,80,1
3865,0.03432768461,5.536605998,1,0,0,0.3836998706,85,1
108126,0.02929167204,5.805388605,31,0,1,0.2522889962,150,1
688,0.03606851495,5.301586286,0,0,0,0.7252906977,80,1
10129,0.05151049487,4.59937935,1,0,1,0.1279494521,788,1
695,0.03674247922,5.293603542,0,0,0,0.7151079137,76,1
749,0.04271649186,5.160322479,0,0,0,0.6889185581,118,1
53740,0.03411775989,5.513434902,7,0,0,0.2548567175,174,1
705,0.03590828498,5.294023276,0,0,0,0.714893617,71,1
2480,0.1060371638,5.482132021,1,0,0,0.414516129,47,1
63057,0.02685028756,5.662289494,24,0,2,0.2901977576,1128,1
769,0.0382836205,5.271400307,0,0,0,0.6957087126,90,1
688,0.03620391998,5.281935792,0,0,0,0.7122093023,80,1
213,0.03649570378,4.920129208,0,0,0,0.7323943662,19,1
759,0.03964388638,5.230669717,0,0,0,0.6943346509,105,1
749,0.04033185067,5.230089526,0,0,0,0.691588785,114,1
162,0.02967563837,5.0189657,5,0,3,0.6790123457,27,1
759,0.03985941786,5.223102519,0,0,0,0.7022397892,105,1
772,0.0438230412,5.187310265,0,0,0,0.7007772021,84,1
772,0.0386450542,5.23907387,0,0,0,0.6878238342,81,1
4960,0.03370998379,5.5803602,10,0,0,0.4590725806,62,1
2874,0.02606733049,5.73428152,2,0,0,0.4384133612,91,1
769,0.04062364543,5.20709681,0,0,0,0.6840052016,90,1
168396,0.03488578914,5.794870669,70,0,3,0.270897171,422,1
759,0.04211902204,5.153513439,0,0,0,0.6864295125,106,1
185422,0.03398265914,5.780206448,103,0,3,0.2935843643,11589,1
251850,0.0157041908,5.998794172,3,0,0,0.757073655,251559,1
38882,0.03399677623,5.346610723,28,0,0,0.2891054987,98,1
869,0.0347478165,5.248944961,2,0,0,0.499424626,30,1
749,0.04024617494,5.215404651,0,0,0,0.6902536716,117,1
705,0.03610170858,5.299823062,0,0,0,0.7191489362,73,1
390316,0.02894987484,5.253620051,13,0,0,0.3034413142,501,1
678,0.03638732391,5.306120806,0,0,0,0.7241887906,93,1
129399,0.03127861759,5.559316545,64,0,1,0.2642678846,951,1
10421,0.03946668666,5.49472924,1,0,0,0.2902792438,167,1
772,0.03892394643,5.272540909,0,0,0,0.6955958549,82,1
695,0.03572657724,5.31666595,0,0,0,0.7179856115,79,1
772,0.03931372351,5.238652773,0,0,0,0.6865284974,81,1
137968,0.02050008895,5.802033619,69,0,0,0.3843137539,39947,1
164487,0.03019261821,5.737362498,86,0,3,0.2718391119,1312,1
64548,0.02767327812,5.822948509,19,0,1,0.2594968086,125,1
3801,0.04820005816,5.418133692,4,0,0,0.4267298079,43,1
65120,0.02676817896,5.714045643,28,0,1,0.2413544226,727,1
772,0.04477396289,5.164114735,0,0,0,0.6865284974,82,1
759,0.04453853668,5.12755472,0,0,0,0.6930171278,106,1
772,0.03904155158,5.224749873,0,0,0,0.6787564767,86,1
23749,0.01560769244,6.006697049,2,0,0,0.7592740747,23715,1
749,0.04092444114,5.179775133,0,0,0,0.7009345794,116,1
16375,0.02968767652,5.540110396,25,0,1,0.2989923664,144,1
99940,0.03025481786,5.894858008,16,0,1,0.2469881929,1312,1
742,0.04106056142,5.20579559,0,0,0,0.6981132075,112,1
772,0.04095011525,5.154396481,0,0,0,0.689119171,82,1
229103,0.02623596017,5.975845568,141,0,3,0.3552856139,31483,1
705,0.03592037395,5.301636975,0,0,0,0.7134751773,75,1
29030,0.0239533282,5.856249658,24,0,0,0.3386152256,106,1
86919,0.02668056015,5.602701887,62,0,1,0.2216661489,194,1
406,0.1933900709,3.132180648,0,0,0,0.3448275862,171,1
705,0.03624274662,5.307321562,0,0,0,0.7205673759,71,1
69350,0.02695873892,5.673092079,23,0,2,0.2843979813,1128,1
122250,0.03324763215,5.605739028,35,0,0,0.2262903885,105,1
769,0.03911329649,5.223766768,0,0,0,0.6957087126,90,1
53588,0.01550193953,6.025256075,2,0,0,0.7555982683,53083,1
7236,0.01553543043,6.014873801,2,0,0,0.7617468214,7236,1
22693,0.0257390687,5.624355553,13,0,9,0.2835235535,156,1
142739,0.03479245487,5.551689901,98,0,2,0.2343648197,422,1
103892,0.02782858005,5.925180915,27,0,1,0.2522619643,126,1
57537,0.01558634089,6.015622839,3,0,0,0.7584163234,57185,1
779,0.03856041131,5.234736232,0,0,0,0.6906290116,86,1
772,0.04133989234,5.187748214,0,0,0,0.6904145078,85,1
749,0.03944653477,5.214863716,0,0,0,0.6982643525,116,1
769,0.0454933355,5.113710118,0,0,0,0.689206762,93,1
772,0.03998239283,5.219609586,0,0,0,0.6968911917,84,1
81456,0.02759421993,5.770069134,22,0,1,0.2614785897,116,1
762,0.04590244222,5.127773602,0,0,0,0.6797900262,91,1
135052,0.02699350231,5.84884326,40,0,3,0.3003954033,614,1
111606,0.02235558427,5.916469036,64,0,1,0.3049298425,5034,1
752,0.05390330623,5.076510188,0,0,0,0.6888297872,104,1
759,0.04466020768,5.13164205,0,0,0,0.6877470356,99,1
159167,0.02999019216,5.73926162,104,0,3,0.2714947194,422,1
140482,0.02164384634,5.820558799,55,0,0,0.380098518,39941,1
772,0.04244538081,5.149239584,0,0,0,0.6917098446,85,1
749,0.03901815612,5.240447401,0,0,0,0.6862483311,113,1
12651,0.03093375424,5.558071286,17,0,0,0.2772903328,80,1
759,0.03931711285,5.218810946,0,0,0,0.6916996047,105,1
5436,0.04559910319,5.539387511,2,0,0,0.3966151582,124,1
36644,0.01555496763,6.020431422,3,0,0,0.7594694902,36321,1
762,0.03923901759,5.234228782,0,0,0,0.7007874016,91,1
86921,0.02667096034,5.604107142,62,0,1,0.2220291989,194,1
62716,0.02889813566,5.626027298,0,0,0,0.2105363862,177,1
705,0.03673033527,5.2715654,0,0,0,0.7134751773,74,1
21574,0.02888537745,6.043068936,34,0,0,0.3652081209,77,1
13042,0.04479250741,5.683458024,5,0,0,0.2998006441,84,1
539,0.02882247864,5.325227638,1,0,0,0.6103896104,48,1
103794,0.02681248748,6.053842024,22,0,1,0.2526928339,126,1
17261,0.03325978235,5.81581041,2,0,0,0.3076878512,96,1
752,0.04450803184,5.121775411,0,0,0,0.6795212766,105,1
668,0.03705482588,5.259801926,0,0,0,0.7080838323,100,1
2026,0.03455912642,5.711868902,10,0,0,0.4165844028,38,1
6331,0.04319261549,5.487670594,3,0,0,0.4259990523,91,1
668,0.03680794333,5.247903607,0,0,0,0.7080838323,100,1
53272,0.02572003154,5.476963491,32,0,1,0.3374568253,490,1
762,0.03962530308,5.220755276,0,0,0,0.6942257218,88,1
439,0.03063253785,5.298184156,0,0,0,0.728929385,40,1
425,0.047236404,4.856637545,2,0,0,0.6470588235,26,1
111606,0.02235558427,5.916469036,64,0,1,0.3049298425,5034,1
779,0.0448699968,5.105544206,0,0,0,0.6803594352,79,1
769,0.04283498591,5.182060285,0,0,0,0.699609883,86,1
772,0.04306364791,5.158826338,0,0,0,0.6852331606,86,1
112002,0.01560545699,6.005267784,2,0,0,0.75671863,111571,1
195872,0.02643222896,5.84221672,57,0,1,0.2085290394,154,1
698,0.03587622763,5.328804611,0,0,0,0.7163323782,74,1
142739,0.03479245487,5.551689901,98,0,2,0.2343648197,422,1
111841,0.02237212965,5.917061763,66,0,1,0.3048613657,5034,1
769,0.03964835284,5.26028446,0,0,0,0.7035110533,93,1
762,0.04484360611,5.151000651,0,0,0,0.6929133858,93,1
688,0.03605582072,5.302494852,0,0,0,0.7136627907,79,1
5107,0.02853477786,5.518913,14,0,1,0.3837869591,91,1
769,0.04165650737,5.201509232,0,0,0,0.7009102731,91,1
86919,0.02668056015,5.602701887,62,0,1,0.2216661489,194,1
161127,0.02062198222,5.822348414,100,0,1,0.3524486895,39941,1
88607,0.04736189619,5.563259632,34,0,1,0.3018835984,152,1
312076,0.02326643322,6.089368264,108,0,1,0.2313410836,30070,1
63931,0.01573838542,6.002470723,2,0,0,0.7571913469,63724,1
65950,0.033624137,5.635909336,20,0,3,0.2795754359,784,1
772,0.03931372351,5.196321453,0,0,0,0.6968911917,83,1
56734,0.02859758755,5.56597892,16,0,0,0.3112066838,153,1
37240,0.04273693781,5.501319664,11,0,0,0.2593447905,89,1
66109,0.03375317898,5.631550318,20,0,3,0.2792963137,784,1
70500,0.06668756169,5.699125985,52,0,0,0.2483829787,1715,1
122250,0.03324763215,5.605739028,35,0,0,0.2262903885,105,1
759,0.03892428935,5.238467887,0,0,0,0.6903820817,104,1
18370,0.124396233,5.462841618,17,0,1,0.256178552,92,1
10988,0.01548777456,6.018961382,2,0,0,0.760738988,9842,1
772,0.03874249847,5.22529106,0,0,0,0.6839378238,82,1
698,0.03673541539,5.246426107,0,0,0,0.7077363897,73,1
213,0.03649570378,4.920129208,0,0,0,0.7323943662,19,1
769,0.05085067187,5.056300942,0,0,0,0.6827048114,90,1
769,0.04109435956,5.19893094,0,0,0,0.699609883,92,1
65013,0.02672186191,5.706194446,33,0,1,0.2445972344,727,1
320,0.0289968652,5.478706196,1,0,0,0.75625,21,1
759,0.03856275268,5.250266316,0,0,0,0.6930171278,100,1
742,0.04708069157,5.120368436,0,0,0,0.6994609164,117,1
24678,0.04591166481,5.397233514,0,0,0,0.1172299214,61,1
122250,0.03324763215,5.605739028,35,0,0,0.2262903885,105,1
695,0.03529119068,5.338195904,0,0,0,0.728057554,80,1
749,0.03831133133,5.271816225,0,0,0,0.7009345794,112,1
742,0.04367231577,5.135869152,0,0,0,0.6832884097,114,1
742,0.04371596626,5.170608808,0,0,0,0.6981132075,116,1
49413,0.08545659729,5.487497477,32,0,1,0.2031853966,127,1
44353,0.01557958442,6.006551808,2,0,0,0.7580546975,44223,1
769,0.04295012462,5.139173007,0,0,0,0.6957087126,91,1
779,0.03888051057,5.247791646,0,0,0,0.6970474968,78,1
742,0.04350135135,5.168245761,0,0,0,0.6913746631,118,1
779,0.03911481004,5.217263372,0,0,0,0.6906290116,86,1
678,0.03826529501,5.268148754,0,0,0,0.7197640118,90,1
752,0.04644162393,5.111778177,0,0,0,0.6861702128,103,1
